chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,234,300,91869466818488,91869468864597,91869469051324,2232.836,186.727,1,1
0,235,300,91869469260901,91869470897316,91869471482586,2221.685,585.270,1,1
0,236,300,91869471307581,91869473375081,91869473563937,2256.356,188.856,1,1
0,237,300,91869473764804,91869475813603,91869475992400,2227.596,178.797,1,1
0,238,300,91869476221237,91869478270537,91869478442473,2221.236,171.936,1,1
0,239,300,91869478270537,91869480319076,91869480880725,2610.188,561.649,1,1
0,240,300,91869480730570,91869482776420,91869482957536,2226.966,181.116,1,1
0,241,300,91869483196634,91869485232643,91869485417599,2220.965,184.956,1,1
0,242,300,91869485642307,91869487280962,91869487839202,2196.895,558.240,1,1
0,243,300,91869487689976,91869489758456,91869489942252,2252.276,183.796,1,1
0,244,300,91869490151180,91869492198260,91869492395096,2243.916,196.836,1,1
0,245,300,91869492614054,91869494243959,91869494808968,2194.914,565.009,1,1
0,246,300,91869494652872,91869496703662,91869496890908,2238.036,187.246,1,1
0,247,300,91869497113296,91869499159816,91869499338861,2225.565,179.045,1,1
0,248,300,91869499570359,91869501207425,91869501792875,2222.516,585.450,1,1
0,249,300,91869501618738,91869503674708,91869503862255,2243.517,187.547,1,1
0,250,300,91869504075172,91869506134472,91869506324729,2249.557,190.257,1,1
0,251,300,91869506549166,91869508599596,91869508776881,2227.715,177.285,1,1
0,252,300,91869508599596,91869510629485,91869511188383,2588.787,558.898,1,1
0,253,300,91869511037498,91869513085848,91869513274925,2237.427,189.077,1,1
0,254,300,91869513494822,91869515545891,91869515729167,2234.345,183.276,1,1
0,255,300,91869515953556,91869517591141,91869518177210,2223.654,586.069,1,1
0,256,300,91869518000885,91869520052205,91869520248331,2247.446,196.126,1,1
0,257,300,91869520474209,91869522517568,91869522692064,2217.855,174.496,1,1
0,258,300,91869522916702,91869524568178,91869525165638,2248.936,597.460,1,1
0,259,300,91869524983181,91869527014630,91869527229168,2245.987,214.538,1,1
0,260,300,91869527433725,91869529475825,91869529652540,2218.815,176.715,1,1
0,261,300,91869529881438,91869531536934,91869532114374,2232.936,577.440,1,1
0,262,300,91869531941068,91869533975607,91869534190294,2249.226,214.687,1,1
0,263,300,91869534387091,91869536445681,91869536625477,2238.386,179.796,1,1
0,264,300,91869536852434,91869538890944,91869539070819,2218.385,179.875,1,1
0,265,300,91869538890944,91869540938053,91869541492202,2601.258,554.149,1,1
0,266,300,91869541348457,91869543397607,91869543579503,2231.046,181.896,1,1
